date,rank,movieCd,movieNm,openDt,audiCnt,audiAcc,salesAmt,salesAcc,scrnCnt,showCnt
2025-09-11,8,20030047,모노노케 히메,2003-04-25,4864,16022,88759500,275625000,26,114
2025-09-11,9,20040590,퍼펙트 블루,2004-05-26,4319,4882,48435250,52376250,138,248
2025-09-11,10,20257083,건국전쟁2 ,2025-09-10,2548,6702,23700550,63579950,349,538
2025-09-12,1,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,54177,4189708,620638010,45357170740,1125,3407
2025-09-12,2,20242964,얼굴,2025-09-11,53287,88603,558082080,904793830,917,3329
2025-09-12,3,20254501,F1 더 무비,2025-06-25,18067,4979009,134721260,53220020180,616,1056
2025-09-12,4,20256702,컨저링: 마지막 의식,2025-09-03,17146,309887,192378370,3225393100,657,1277
2025-09-12,5,20233039,살인자 리포트,2025-09-05,17090,244304,176195500,2404446850,777,1585
2025-09-12,6,20247245,홈캠,2025-09-10,8972,31001,84454300,265581400,275,774
2025-09-12,7,20241941,좀비딸,2025-07-30,8076,5536343,56009400,52410142290,528,788
2025-09-12,8,20030047,모노노케 히메,2003-04-25,4483,20505,85807000,361432000,26,105
2025-09-12,9,20257083,건국전쟁2 ,2025-09-10,2610,9312,26061100,89641050,336,509
2025-09-12,10,20240206,전력질주,2025-09-10,2462,9175,16838900,70347400,139,360
2025-09-13,1,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,156109,4345817,1733762510,47090933250,1270,4118
2025-09-13,2,20242964,얼굴,2025-09-11,120353,208956,1278923630,2183717460,915,3258
2025-09-13,3,20254501,F1 더 무비,2025-06-25,33615,5012624,248071110,53468091290,676,1179
2025-09-13,4,20256702,컨저링: 마지막 의식,2025-09-03,32911,342798,363910120,3589303220,708,1482
2025-09-13,5,20233039,살인자 리포트,2025-09-05,29868,274172,320234500,2724681350,841,1861
2025-09-13,6,20241941,좀비딸,2025-07-30,20709,5557052,145150100,52555292390,578,843
2025-09-13,7,20247245,홈캠,2025-09-10,17274,48275,174705500,440286900,279,801
2025-09-13,8,20030047,모노노케 히메,2003-04-25,7082,27587,136175500,497607500,26,106
2025-09-13,9,20257083,건국전쟁2 ,2025-09-10,5495,14807,56818000,146459050,347,447
2025-09-13,10,20256281,첫사랑 엔딩,2025-08-27,4771,126053,51070660,1213993160,175,228
2025-09-14,1,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,120133,4465950,1325036530,48415969780,1241,3943
2025-09-14,2,20242964,얼굴,2025-09-11,108274,317230,1149219950,3332937410,957,3214
2025-09-14,3,20254501,F1 더 무비,2025-06-25,26381,5039005,193667830,53661759120,649,1136
2025-09-14,4,20233039,살인자 리포트,2025-09-05,23411,297583,250152400,2974833750,802,1718
2025-09-14,5,20256702,컨저링: 마지막 의식,2025-09-03,22977,365775,251811270,3841114490,702,1379
2025-09-14,6,20241941,좀비딸,2025-07-30,18241,5575293,128093600,52683385990,564,813
2025-09-14,7,20247245,홈캠,2025-09-10,13801,62076,139293600,579580500,280,760
2025-09-14,8,20257083,건국전쟁2 ,2025-09-10,6042,20849,63769400,210228450,336,419
2025-09-14,9,20030047,모노노케 히메,2003-04-25,5769,33356,109499500,607107000,26,105
2025-09-14,10,20256281,첫사랑 엔딩,2025-08-27,5049,131102,53445200,1267438360,165,220
2025-09-15,1,20242964,얼굴,2025-09-11,39495,356725,401917270,3734854680,878,2935
2025-09-15,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,33239,4499189,372320260,48788290040,1065,3109
2025-09-15,3,20233039,살인자 리포트,2025-09-05,8974,306557,90213020,3065046770,669,1429
2025-09-15,4,20254501,F1 더 무비,2025-06-25,8616,5047621,63342760,53725101880,602,1052
2025-09-15,5,20256702,컨저링: 마지막 의식,2025-09-03,7298,373073,79315240,3920429730,579,1059
2025-09-15,6,20241941,좀비딸,2025-07-30,4875,5580168,32954600,52716340590,459,653
2025-09-15,7,20247245,홈캠,2025-09-10,4174,66250,41183800,620764300,235,611
2025-09-15,8,20257083,건국전쟁2 ,2025-09-10,2902,23751,26891000,237119450,319,425
2025-09-15,9,20030047,모노노케 히메,2003-04-25,2246,35602,41343000,648450000,25,98
2025-09-15,10,20243864,연의 편지,2025-10-01,1452,2831,13644000,26428600,6,10
2025-09-16,1,20242964,얼굴,2025-09-11,37127,393852,372862560,4107717240,976,3119
2025-09-16,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,28190,4527379,312521080,49100811120,1053,3018
2025-09-16,3,20254501,F1 더 무비,2025-06-25,7684,5055305,56672480,53781774360,592,1015
2025-09-16,4,20233039,살인자 리포트,2025-09-05,6828,313385,69966350,3135013120,654,1346
2025-09-16,5,20256702,컨저링: 마지막 의식,2025-09-03,6474,379547,69522360,3989952090,559,980
2025-09-16,6,20247245,홈캠,2025-09-10,5393,71643,43504200,664268500,238,602
2025-09-16,7,20241941,좀비딸,2025-07-30,4550,5584718,31759900,52748100490,477,641
2025-09-16,8,20030047,모노노케 히메,2003-04-25,2867,38469,53560000,702010000,25,97
2025-09-16,9,20257083,건국전쟁2 ,2025-09-10,2655,26406,24622400,261741850,314,421
2025-09-16,10,20210546,악마가 이사왔다,2025-08-13,1163,436088,7929500,4125500010,44,51
2025-09-17,1,20242964,얼굴,2025-09-11,39692,433544,395415820,4503133060,985,2839
2025-09-17,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,35750,4563129,380641060,49481452180,961,2784
2025-09-17,3,20030047,모노노케 히메,2003-04-25,30145,68614,299353480,1001363480,557,1084
2025-09-17,4,20245485,귀시,2025-09-17,9968,11179,97715600,108808600,618,1430
2025-09-17,5,20254501,F1 더 무비,2025-06-25,7734,5063039,58553050,53840327410,521,866
2025-09-17,6,20233039,살인자 리포트,2025-09-05,6569,319954,64561280,3199574400,583,1058
2025-09-17,7,20244606,바로 지금 여기,2025-09-17,6081,7370,51328000,63033000,84,91
2025-09-17,8,20241941,좀비딸,2025-07-30,5020,5589738,34508900,52782609390,339,415
2025-09-17,9,20256702,컨저링: 마지막 의식,2025-09-03,4652,384199,49686900,4039638990,436,602
2025-09-17,10,20161872,너의 이름은.,2017-01-04,4284,3935536,70823700,32064172687,49,55
2025-09-18,1,20242964,얼굴,2025-09-11,34348,467892,342399190,4845532250,989,2896
2025-09-18,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,25168,4588297,267690170,49749142350,937,2654
2025-09-18,3,20030047,모노노케 히메,2003-04-25,10997,79611,112049160,1113412640,529,1013
2025-09-18,4,20245485,귀시,2025-09-17,8178,19357,78597700,187406300,607,1357
2025-09-18,5,20254501,F1 더 무비,2025-06-25,7080,5070119,50468400,53890795810,516,849
2025-09-18,6,20233039,살인자 리포트,2025-09-05,6639,326593,65008500,3264582900,594,1074
2025-09-18,7,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,4789,5068,118633100,121423100,19,82
2025-09-18,8,20241941,좀비딸,2025-07-30,4217,5593955,27788800,52810398190,350,424
2025-09-18,9,20256702,컨저링: 마지막 의식,2025-09-03,4173,388372,44538600,4084177590,410,573
2025-09-18,10,20161872,너의 이름은.,2017-01-04,3701,3939237,62721600,32126894287,35,38
2025-09-19,1,20242964,얼굴,2025-09-11,51140,519032,532798380,5378330630,1048,3218
2025-09-19,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,39840,4628137,445939300,50195081650,971,2829
2025-09-19,3,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,16193,16193,179174300,179174300,245,752
2025-09-19,4,20030047,모노노케 히메,2003-04-25,10809,90420,116354020,1229766660,541,962
2025-09-19,5,20254501,F1 더 무비,2025-06-25,10012,5080131,70537860,53961333670,505,836
2025-09-19,6,20245485,귀시,2025-09-17,9376,28733,97387850,284794150,621,1250
2025-09-19,7,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,8309,13377,205588100,327011200,176,410
2025-09-19,8,20233039,살인자 리포트,2025-09-05,8202,334795,81098200,3345681100,571,1010
2025-09-19,9,20256702,컨저링: 마지막 의식,2025-09-03,6318,394690,69544300,4153721890,420,592
2025-09-19,10,20161872,너의 이름은.,2017-01-04,4689,3943926,79385800,32206280087,34,39
2025-09-20,1,20242964,얼굴,2025-09-11,113135,632167,1191902180,6570232810,1114,4024
2025-09-20,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,94619,4722756,1075649120,51270730770,1095,3289
2025-09-20,3,20030047,모노노케 히메,2003-04-25,21595,112015,240145750,1469912410,589,1002
2025-09-20,4,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,17251,33444,185767100,364941400,266,664
2025-09-20,5,20254501,F1 더 무비,2025-06-25,16795,5096926,118468800,54079802470,540,875
2025-09-20,6,20245485,귀시,2025-09-17,14469,43202,148477920,433272070,599,1102
2025-09-20,7,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,10658,24035,264754500,591765700,169,390
2025-09-20,8,20256702,컨저링: 마지막 의식,2025-09-03,9693,404383,107337600,4261059490,457,634
2025-09-20,9,20233039,살인자 리포트,2025-09-05,9594,344389,100443400,3446124500,557,915
2025-09-20,10,20241941,좀비딸,2025-07-30,7041,5605010,48874300,52887076210,401,522
2025-09-21,1,20242964,얼굴,2025-09-11,90696,722863,950715130,7520947940,1075,3861
2025-09-21,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,78016,4800772,873262500,52143993270,1067,3149
2025-09-21,3,20030047,모노노케 히메,2003-04-25,16701,128716,186913210,1656825620,578,966
2025-09-21,4,20254501,F1 더 무비,2025-06-25,13646,5110572,96303680,54176106150,540,851
2025-09-21,5,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,13277,46721,143152700,508094100,271,641
2025-09-21,6,20245485,귀시,2025-09-17,11868,55070,122757840,556029910,608,1062
2025-09-21,7,20233039,살인자 리포트,2025-09-05,7557,351946,77984280,3524108780,536,868
2025-09-21,8,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,7247,31282,178996600,770762300,160,373
2025-09-21,9,20241941,좀비딸,2025-07-30,6474,5611484,45131380,52932207590,385,502
2025-09-21,10,20256702,컨저링: 마지막 의식,2025-09-03,6444,410827,71019800,4332079290,422,563
2025-09-22,1,20242964,얼굴,2025-09-11,29018,751881,292015980,7812963920,942,3293
2025-09-22,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,19985,4820757,223255570,52367248840,901,2458
2025-09-22,3,20243561,어쩔수가없다,2025-09-24,8261,8325,100172700,101068700,40,48
2025-09-22,4,20030047,모노노케 히메,2003-04-25,4975,133691,52736560,1709562180,491,808
2025-09-22,5,20254501,F1 더 무비,2025-06-25,4845,5115417,34395220,54210501370,496,732
2025-09-22,6,20245485,귀시,2025-09-17,4120,59190,40846400,596876310,477,787
2025-09-22,7,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,3644,50365,38533000,546627100,232,514
2025-09-22,8,20233039,살인자 리포트,2025-09-05,3573,355519,34726780,3558835560,444,727
2025-09-22,9,20241941,좀비딸,2025-07-30,2880,5614364,20444800,52952652390,271,330
2025-09-22,10,20161872,너의 이름은.,2017-01-04,2840,3959033,47300100,32451280587,35,36
2025-09-23,1,20242964,얼굴,2025-09-11,25433,777314,252447960,8065411880,972,3201
2025-09-23,2,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,19900,4840657,223505370,52590754210,925,2431
2025-09-23,3,20243561,어쩔수가없다,2025-09-24,14828,23153,169854000,270922700,88,89
2025-09-23,4,20254501,F1 더 무비,2025-06-25,5579,5120996,39298900,54249800270,491,733
2025-09-23,5,20233039,살인자 리포트,2025-09-05,5280,360799,47797100,3606632660,483,760
2025-09-23,6,20030047,모노노케 히메,2003-04-25,5061,138752,52591800,1762153980,503,837
2025-09-23,7,20245485,귀시,2025-09-17,4235,63425,41035000,637911310,503,803
2025-09-23,8,20161872,너의 이름은.,2017-01-04,3510,3962543,57222900,32508503487,47,48
2025-09-23,9,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,3339,53704,34873500,581500600,240,509
2025-09-23,10,20257083,건국전쟁2 ,2025-09-10,2693,43913,26583500,433056360,186,213
2025-09-24,1,20243561,어쩔수가없다,2025-09-24,331495,354648,2645125060,2916047760,2114,7378
2025-09-24,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,108722,108864,917580340,918858340,829,2557
2025-09-24,3,20242964,얼굴,2025-09-11,25216,802530,198021040,8263432920,773,1514
2025-09-24,4,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,23432,4864089,195875500,52786629710,601,1078
2025-09-24,5,20030047,모노노케 히메,2003-04-25,5349,144101,45547300,1807701280,288,326
2025-09-24,6,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,4000,57704,30986300,612486900,216,298
2025-09-24,7,20254501,F1 더 무비,2025-06-25,3622,5124618,25165200,54274965470,183,207
2025-09-24,8,20257229,파르테노페,2025-09-24,1228,1370,9626500,10904500,50,53
2025-09-24,9,20241941,좀비딸,2025-07-30,1114,5618146,7721600,52978731590,75,81
2025-09-24,10,20257586,2016 방탄소년단 라이브 화양연화 온 스테이지 : 에필로그 리마스터링,2025-09-23,1082,1232,25796060,29546060,95,157
2025-09-25,1,20243561,어쩔수가없다,2025-09-24,109726,464374,1095493100,4011540860,1860,6848
2025-09-25,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,53902,162766,579670060,1498528400,789,2592
2025-09-25,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,15312,4879401,163014700,52949644410,577,1145
2025-09-25,4,20242964,얼굴,2025-09-11,14855,817385,148002700,8411435620,757,1553
2025-09-25,5,20254501,F1 더 무비,2025-06-25,3445,5128063,24432000,54299397470,216,248
2025-09-25,6,20030047,모노노케 히메,2003-04-25,3017,147118,31170560,1838871840,290,332
2025-09-25,7,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,2528,60232,26198700,638685600,197,272
2025-09-25,8,20241941,좀비딸,2025-07-30,2520,5620666,17188000,52995919590,85,88
2025-09-25,9,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,2223,39707,54783300,979098400,118,152
2025-09-25,10,20228988,보스,2025-10-03,1431,2175,13517000,20597000,8,8
2025-09-26,1,20243561,어쩔수가없다,2025-09-24,127023,591397,1335516590,5347057450,1872,7211
2025-09-26,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,83236,246002,962442200,2460970600,881,2930
2025-09-26,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,23967,4903368,268310190,53217954600,618,1224
2025-09-26,4,20242964,얼굴,2025-09-11,19889,837274,207745950,8619181570,766,1648
2025-09-26,5,20030047,모노노케 히메,2003-04-25,4338,151456,45224200,1884096040,304,359
2025-09-26,6,20254501,F1 더 무비,2025-06-25,4164,5132227,29784700,54329182170,224,258
2025-09-26,7,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,2676,62908,28864700,667550300,205,274
2025-09-26,8,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,2400,42107,59322800,1038421200,115,150
2025-09-26,9,20241941,좀비딸,2025-07-30,1271,5621937,8290000,53004209590,84,88
2025-09-26,10,20256034,킹 오브 프리즘 -유어 엔드리스 콜- 모두 빛나라! 프리즘 투어즈 ,2025-07-18,1093,31393,9911140,297835630,12,16
2025-09-27,1,20243561,어쩔수가없다,2025-09-24,242013,833410,2587976610,7935034060,1806,7142
2025-09-27,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,122901,368903,1382279290,3843249890,1059,3580
2025-09-27,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,48069,4951437,524577740,53742532340,695,1276
2025-09-27,4,20242964,얼굴,2025-09-11,36092,873366,381846820,9001028390,804,1570
2025-09-27,5,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,26349,40141,240694800,378154200,368,725
2025-09-27,6,20030047,모노노케 히메,2003-04-25,7313,158769,78874250,1962970290,290,344
2025-09-27,7,20254501,F1 더 무비,2025-06-25,5310,5137537,37020720,54366202890,219,245
2025-09-27,8,20256962,바다 탐험대 옥토넛 어보브 앤 비욘드 : 콰지의 깜짝 어드벤처,2025-09-27,4909,6837,49156900,67353600,269,401
2025-09-27,9,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,4414,67322,47168300,714718600,185,241
2025-09-27,10,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,4015,46122,93433700,1131854900,124,157
2025-09-28,1,20243561,어쩔수가없다,2025-09-24,240255,1073665,2529634790,10464668850,1786,6738
2025-09-28,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,105568,474471,1184017810,5027267700,1064,3500
2025-09-28,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,44837,4996274,483033460,54225565800,688,1240
2025-09-28,4,20242964,얼굴,2025-09-11,34021,907387,354648210,9355676600,811,1515
2025-09-28,5,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,32432,72573,301861800,680016000,369,734
2025-09-28,6,20256962,바다 탐험대 옥토넛 어보브 앤 비욘드 : 콰지의 깜짝 어드벤처,2025-09-27,7266,14103,73007400,140361000,279,400
2025-09-28,7,20030047,모노노케 히메,2003-04-25,6028,164797,64765040,2027735330,274,317
2025-09-28,8,20254501,F1 더 무비,2025-06-25,5296,5142833,37036880,54403239770,220,248
2025-09-28,9,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,4279,71601,45202300,759920900,185,241
2025-09-28,10,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,3181,49303,78700500,1210555400,123,157
2025-09-29,1,20243561,어쩔수가없다,2025-09-24,79230,1152895,782555190,11247224040,1589,5824
2025-09-29,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,49160,523631,521656450,5548924150,892,3236
2025-09-29,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,13813,5010087,144893500,54370459300,648,1222
2025-09-29,4,20242964,얼굴,2025-09-11,11510,918897,113012530,9468689130,694,1544
2025-09-29,5,20254501,F1 더 무비,2025-06-25,2892,5145725,20160200,54423399970,228,273
2025-09-29,6,20030047,모노노케 히메,2003-04-25,2683,167480,26101300,2053836630,267,311
2025-09-29,7,20228988,보스,2025-10-03,2418,4593,21762000,42359000,13,13
2025-09-29,8,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,1393,73966,11777300,691793300,176,212
2025-09-29,9,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,1337,50640,33055900,1243611300,122,160
2025-09-29,10,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,1236,72837,13003500,772924400,170,226
2025-09-30,1,20243561,어쩔수가없다,2025-09-24,81342,1234237,789192430,12036416470,1592,5815
2025-09-30,2,20256757,극장판 체인소 맨: 레제편,2025-09-24,55748,579379,579159480,6128083630,900,3266
2025-09-30,3,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,16574,5026661,168816320,54539275620,659,1224
